image_name,image,RS
dataset/origimg/org/image_open7.jpg,139,0.0058499816339462885
dataset/origimg/org/image_open8.jpg,19,0.0862704716961492
dataset/origimg/org/image_top11.jpg,5,0.20769410079175774
dataset/origimg/org/image_top14.jpg,91,0.31631791456179187
dataset/origimg/org/image_top16.jpg,18,0.6966344183141535
dataset/origimg/org/image_open17.jpg,25,0.0016508794728327773
dataset/origimg/org/image_top23.jpg,82,0.08827098343860015
dataset/origimg/org/image_open24.jpg,10,0.0016257645858619926
dataset/origimg/org/image_open25.jpg,115,0.004978992070325337
dataset/origimg/org/image_top27.jpg,145,0.24663330296223815
dataset/origimg/org/image_top28.jpg,47,0.5099925490942868
dataset/origimg/org/image_top30.jpg,74,0.6068170623345808
dataset/origimg/org/image_top34.jpg,122,0.5613141347061503
dataset/origimg/org/image_top35.jpg,103,0.59926676614718
dataset/origimg/org/image_open38.jpg,29,0.005307152556170735
dataset/origimg/org/image_open40.jpg,146,0.002088387090374115
dataset/origimg/org/image_top42.jpg,142,0.023840763792395574
dataset/origimg/org/image_open43.jpg,20,0.008158976128536524
dataset/origimg/org/image_top43.jpg,109,0.010341628928753413
dataset/origimg/org/image_open44.jpg,22,0.012741282319819311
dataset/origimg/org/image_top45.jpg,41,3.815770191559816e-05
dataset/origimg/org/image_open45.jpg,8,0.05455304472283878
dataset/origimg/org/image_open46.jpg,86,0.007253004405224143
dataset/origimg/org/image_top46.jpg,75,0.015035193498161611
dataset/origimg/org/image_top47.jpg,61,0.0056869348299435065
dataset/origimg/org/image_open47.jpg,134,0.03864005749875842
dataset/origimg/org/image_top48.jpg,96,0.02902054485272274
dataset/origimg/org/image_open48.jpg,67,4.356316428375667e-05
dataset/origimg/org/image_top49.jpg,6,0.016319282894784733
dataset/origimg/org/image_open49.jpg,108,0.022259701314297525
dataset/origimg/org/image_top50.jpg,79,0.014641642265699069
dataset/origimg/org/image_open50.jpg,51,-0.004550632033748443
dataset/origimg/org/image_open51.jpg,125,0.003177466326054449
dataset/origimg/org/image_top51.jpg,72,0.0223021410574967
dataset/origimg/org/image_open52.jpg,104,0.001753190727057704
dataset/origimg/org/image_top52.jpg,127,0.002895197443748684
dataset/origimg/org/image_top53.jpg,143,0.014233132290907804
dataset/origimg/org/image_open53.jpg,92,0.01807191945951089
dataset/origimg/org/image_top54.jpg,32,0.010952775269238713
dataset/origimg/org/image_open54.jpg,63,-0.005145619216967774
dataset/origimg/org/image_top55.jpg,30,0.006256428407505116
dataset/origimg/org/image_top56.jpg,62,0.001924588295250087
dataset/origimg/org/image_open56.jpg,2,-0.008159426313994314
dataset/origimg/org/image_top57.jpg,33,0.010414849509569703
dataset/origimg/org/image_top58.jpg,39,-0.00013608845315924226
dataset/origimg/org/image_open58.jpg,37,-0.0020110044242094907
dataset/origimg/org/image_top62.jpg,132,0.8871000745079733
dataset/origimg/org/image_top88.jpg,77,0.01348535531962456
dataset/origimg/org/image_top96.jpg,55,0.0008892020866782188
dataset/origimg/org/image_top102.jpg,68,0.378957102786411
dataset/origimg/org/image_top110.jpg,97,0.11696991216052659
dataset/origimg/org/image_top113.jpg,141,0.015681237431073705
dataset/origimg/org/image_top120.jpg,40,0.008621157265522253
dataset/origimg/org/image_top133.jpg,152,0.01980519868772137
dataset/origimg/org/image_top141.jpg,9,0.02783605254424562
dataset/origimg/org/image_top145.jpg,116,-0.006416558046740569
dataset/origimg/org/image_top148.jpg,15,0.1953651602972637
dataset/origimg/org/image_top156.jpg,144,0.02124662307853043
dataset/origimg/org/image_top158.jpg,14,0.013787465385923316
dataset/origimg/org/image_top175.jpg,35,0.6836908925663341
dataset/origimg/org/image_top179.jpg,117,0.4596855957399715
dataset/origimg/org/image_top184.jpg,76,0.06005516106432131
dataset/origimg/org/image_top187.jpg,93,-7.85744622011055e-05
dataset/origimg/org/image_top189.jpg,131,0.3300834926691922
dataset/origimg/org/image_top190.jpg,99,0.004630641761997865
dataset/origimg/org/image_top197.jpg,149,0.4155324190855026
dataset/origimg/org/image_top198.jpg,98,0.11715594618157905
dataset/origimg/org/image_top200.jpg,89,0.016600773534314134
dataset/origimg/org/image_top210.jpg,107,0.1617041803219102
dataset/origimg/org/image_top213.jpg,100,0.5252366131002252
dataset/origimg/org/image_top233.jpg,36,0.13846557587385172
dataset/origimg/org/image_top240.jpg,26,0.0476488463580608
dataset/origimg/org/image_top241.jpg,28,0.018270008994097024
dataset/origimg/org/image_top245.jpg,48,0.18136102733286943
dataset/origimg/org/image_top246.jpg,1,0.12046899036927658
dataset/origimg/org/image_top255.jpg,78,0.3710818575187163
dataset/origimg/org/image_top263.jpg,110,0.06183777651326219
dataset/origimg/org/image_top267.jpg,24,0.001236791716126522
dataset/origimg/org/image_top274.jpg,7,0.005640231011520027
dataset/origimg/org/image_top285.jpg,11,0.43552854846824296
dataset/origimg/org/image_top287.jpg,12,-0.000523189734667584
dataset/origimg/org/image_top295.jpg,118,0.004276620609347061
dataset/origimg/org/image_top297.jpg,136,0.48981541205536233
dataset/origimg/org/image_top303.jpg,135,0.006568382032723556
dataset/origimg/org/image_top305.jpg,151,0.301034862073985
dataset/origimg/org/image_top306.jpg,105,0.016175707886842125
dataset/origimg/org/image_top309.jpg,94,0.024259937554597807
dataset/origimg/org/image_top317.jpg,101,0.41063468049873003
dataset/origimg/org/image_top318.jpg,119,0.09960851940241723
dataset/origimg/org/image_top319.jpg,31,0.019908980237827993
dataset/origimg/org/image_top325.jpg,45,0.5123159950429742
dataset/origimg/org/image_top326.jpg,84,0.052168479527939404
dataset/origimg/org/image_top339.jpg,102,0.5327797190709547
dataset/origimg/org/image_top348.jpg,126,0.30386177734895187
dataset/origimg/org/image_top353.jpg,147,0.03776839111338953
dataset/origimg/org/image_top358.jpg,43,0.06707720048725603
dataset/origimg/org/image_top365.jpg,83,0.2516634049740704
