image_name,image,RS
dataset/origimg/org/image_open7.jpg,139,0.5992687182106828
dataset/origimg/org/image_open8.jpg,19,0.581014783917672
dataset/origimg/org/image_top11.jpg,5,0.59464188841337
dataset/origimg/org/image_top14.jpg,91,0.5722577991750264
dataset/origimg/org/image_top16.jpg,18,0.5814519327390062
dataset/origimg/org/image_open17.jpg,25,0.4962919710570339
dataset/origimg/org/image_top23.jpg,82,0.586287687098759
dataset/origimg/org/image_open24.jpg,10,0.5838783726834395
dataset/origimg/org/image_open25.jpg,115,0.5129482252176768
dataset/origimg/org/image_top27.jpg,145,0.5459269243090507
dataset/origimg/org/image_top28.jpg,47,0.531448892580297
dataset/origimg/org/image_top30.jpg,74,0.5971138668121336
dataset/origimg/org/image_top34.jpg,122,0.5857938137212166
dataset/origimg/org/image_top35.jpg,103,0.5306177672252027
dataset/origimg/org/image_open38.jpg,29,0.5769644929630602
dataset/origimg/org/image_open40.jpg,146,0.5904194773217566
dataset/origimg/org/image_top42.jpg,142,0.488790554025765
dataset/origimg/org/image_open43.jpg,20,0.49815883211451756
dataset/origimg/org/image_top43.jpg,109,0.5477158098096881
dataset/origimg/org/image_open44.jpg,22,0.5044516543079279
dataset/origimg/org/image_top45.jpg,41,0.4927576503673926
dataset/origimg/org/image_open45.jpg,8,0.5097745161620298
dataset/origimg/org/image_open46.jpg,86,0.49884176504372546
dataset/origimg/org/image_top46.jpg,75,0.5032980271924162
dataset/origimg/org/image_top47.jpg,61,0.5046787907887242
dataset/origimg/org/image_open47.jpg,134,0.523761312766452
dataset/origimg/org/image_top48.jpg,96,0.5084050344361641
dataset/origimg/org/image_open48.jpg,67,0.5147403240017543
dataset/origimg/org/image_top49.jpg,6,0.4932649024417232
dataset/origimg/org/image_open49.jpg,108,0.5079429573983181
dataset/origimg/org/image_top50.jpg,79,0.4976117935756029
dataset/origimg/org/image_open50.jpg,51,0.5550838878772186
dataset/origimg/org/image_open51.jpg,125,0.5007538812467429
dataset/origimg/org/image_top51.jpg,72,0.5088191311891871
dataset/origimg/org/image_open52.jpg,104,0.4919936944365528
dataset/origimg/org/image_top52.jpg,127,0.49924876098535265
dataset/origimg/org/image_top53.jpg,143,0.49862879248941117
dataset/origimg/org/image_open53.jpg,92,0.5120093622057382
dataset/origimg/org/image_top54.jpg,32,0.4901287256086865
dataset/origimg/org/image_open54.jpg,63,0.5107026076825114
dataset/origimg/org/image_top55.jpg,30,0.5008972179419365
dataset/origimg/org/image_top56.jpg,62,0.5051965729444184
dataset/origimg/org/image_open56.jpg,2,0.5048193059400814
dataset/origimg/org/image_top57.jpg,33,0.5014246216359625
dataset/origimg/org/image_top58.jpg,39,0.5119160399106876
dataset/origimg/org/image_open58.jpg,37,0.5227695441958427
dataset/origimg/org/image_top62.jpg,132,0.5958131848915554
dataset/origimg/org/image_top88.jpg,77,0.5034135550995185
dataset/origimg/org/image_top96.jpg,55,0.5429788051337355
dataset/origimg/org/image_top102.jpg,68,0.5404345545230818
dataset/origimg/org/image_top113.jpg,141,0.540256878779109
dataset/origimg/org/image_top120.jpg,40,0.559036018223633
dataset/origimg/org/image_top133.jpg,152,0.5662509646173011
dataset/origimg/org/image_top141.jpg,9,0.5147046187138699
dataset/origimg/org/image_top145.jpg,116,0.5272519535246305
dataset/origimg/org/image_top148.jpg,15,0.5394414738552948
dataset/origimg/org/image_top156.jpg,144,0.5408762275124039
dataset/origimg/org/image_top158.jpg,14,0.5436563433215083
dataset/origimg/org/image_top175.jpg,35,0.5031072537835491
dataset/origimg/org/image_top179.jpg,117,0.5972247941307616
dataset/origimg/org/image_top184.jpg,76,0.54264162376191
dataset/origimg/org/image_top187.jpg,93,0.5448556464086591
