image_name,image,RS
dataset/origimg/org/image_open7.jpg,139,0.6504675819341912
dataset/origimg/org/image_open8.jpg,19,0.6322441854060885
dataset/origimg/org/image_top11.jpg,5,0.6226441040560241
dataset/origimg/org/image_top14.jpg,91,0.6120237853936515
dataset/origimg/org/image_top16.jpg,18,0.6106005082621885
dataset/origimg/org/image_open17.jpg,25,0.6780179206567788
dataset/origimg/org/image_top23.jpg,82,0.6223765970205932
dataset/origimg/org/image_open24.jpg,10,0.6756430174787685
dataset/origimg/org/image_open25.jpg,115,0.6649650557020454
dataset/origimg/org/image_top27.jpg,145,0.6098693751253078
dataset/origimg/org/image_top28.jpg,47,0.6150862057452683
dataset/origimg/org/image_top30.jpg,74,0.618916672445031
dataset/origimg/org/image_top34.jpg,122,0.6163369716585285
dataset/origimg/org/image_top35.jpg,103,0.5978177091485394
dataset/origimg/org/image_open38.jpg,29,0.6459369373290029
dataset/origimg/org/image_open40.jpg,146,0.663035882863085
dataset/origimg/org/image_top42.jpg,142,0.5904427829241847
dataset/origimg/org/image_open43.jpg,20,0.6298835329301785
dataset/origimg/org/image_top43.jpg,109,0.5975630104659799
dataset/origimg/org/image_open44.jpg,22,0.6311357524674233
dataset/origimg/org/image_top45.jpg,41,0.5771643590601441
dataset/origimg/org/image_open45.jpg,8,0.5581311040690371
dataset/origimg/org/image_open46.jpg,86,0.6524759398604634
dataset/origimg/org/image_top46.jpg,75,0.5868254084966757
dataset/origimg/org/image_top47.jpg,61,0.5674104333864948
dataset/origimg/org/image_open47.jpg,134,0.6145017335142551
dataset/origimg/org/image_top48.jpg,96,0.5792798244662002
dataset/origimg/org/image_open48.jpg,67,0.6011630561220241
dataset/origimg/org/image_top49.jpg,6,0.5449729178313023
dataset/origimg/org/image_open49.jpg,108,0.6693491325380281
dataset/origimg/org/image_top50.jpg,79,0.6169058175139461
dataset/origimg/org/image_open50.jpg,51,0.6042308640944194
dataset/origimg/org/image_open51.jpg,125,0.54380211743141
dataset/origimg/org/image_top51.jpg,72,0.5773702263696722
dataset/origimg/org/image_open52.jpg,104,0.5413856017623625
dataset/origimg/org/image_top52.jpg,127,0.6479552264672038
dataset/origimg/org/image_top53.jpg,143,0.6137919449369408
dataset/origimg/org/image_open53.jpg,92,0.5978376581404303
dataset/origimg/org/image_top54.jpg,32,0.6231503979107984
dataset/origimg/org/image_open54.jpg,63,0.618686590902753
dataset/origimg/org/image_top55.jpg,30,0.5662765126716028
dataset/origimg/org/image_top56.jpg,62,0.5699453857461231
dataset/origimg/org/image_open56.jpg,2,0.6102150240459627
dataset/origimg/org/image_top57.jpg,33,0.5224293144038402
dataset/origimg/org/image_top58.jpg,39,0.5856923752784068
dataset/origimg/org/image_open58.jpg,37,0.5738514764723416
dataset/origimg/org/image_top62.jpg,132,0.6018482975295474
dataset/origimg/org/image_top88.jpg,77,0.6576613597823722
dataset/origimg/org/image_top96.jpg,55,0.6360019521695767
dataset/origimg/org/image_top102.jpg,68,0.6020455564843902
dataset/origimg/org/image_top113.jpg,141,0.6399468404498945
dataset/origimg/org/image_top120.jpg,40,0.6530750315925191
dataset/origimg/org/image_top133.jpg,152,0.6299138663470085
dataset/origimg/org/image_top141.jpg,9,0.6620282330881672
dataset/origimg/org/image_top145.jpg,116,0.673832416404568
dataset/origimg/org/image_top148.jpg,15,0.6288200497255554
dataset/origimg/org/image_top156.jpg,144,0.6611934877344255
dataset/origimg/org/image_top158.jpg,14,0.6602039681127512
dataset/origimg/org/image_top175.jpg,35,0.6138180897055948
dataset/origimg/org/image_top179.jpg,117,0.6270381952297107
dataset/origimg/org/image_top184.jpg,76,0.6502416752832302
dataset/origimg/org/image_top187.jpg,93,0.6659629809724036
dataset/origimg/org/image_top189.jpg,131,0.6298323001135813
dataset/origimg/org/image_top190.jpg,99,0.588138473271296
dataset/origimg/org/image_top197.jpg,149,0.6044316651048368
dataset/origimg/org/image_top198.jpg,98,0.6314707491359443
dataset/origimg/org/image_top200.jpg,89,0.6381242584183336
dataset/origimg/org/image_top210.jpg,107,0.6285929782269125
dataset/origimg/org/image_top213.jpg,100,0.5972538390259514
dataset/origimg/org/image_top233.jpg,36,0.6118853462908845
