image_name,image,MAP,UQ[VR],UQ[IE],UQ[MI],UQ[TR],UQ[PS],MAP[50],MAP[75],MAP[Small],MAP[Medium],MAP[Large],MAR[1],MAR[5],MAR[100],MAR[Small],MAR[Medium],MAR[Large]
dataset/dalleimg/org/image_dall_3_0.jpg,21,0.5658552050590515,0.0,0.3347528571428571,0.0850093212264772,9689.06720492434,2616.4320968249517,0.5658552050590515,-1.0,-1.0,-1.0,0.5662831664085388,0.1583333313465118,0.5083333253860474,0.7833333611488342,-1.0,-1.0,0.7833333611488342
dataset/dalleimg/org/image_dall_3_1.jpg,35,0.3021969497203827,0.0,0.581808,0.0904053697718787,12913.011115166437,2629.5835632111266,0.3021969497203827,-1.0,-1.0,-1.0,0.3022336959838867,0.1800000071525573,0.3799999952316284,0.3899999856948852,-1.0,-1.0,0.3899999856948852
dataset/dalleimg/org/image_dall_3_2.jpg,27,0.5175478458404541,0.0,0.6178380000000001,0.1078459981426224,12608.105341797977,2455.15830311049,0.5175478458404541,-1.0,-1.0,-1.0,0.5241928100585938,0.1899999976158142,0.5899999737739563,0.6499999761581421,-1.0,-1.0,0.6499999761581421
dataset/dalleimg/org/image_dall_3_3.jpg,140,0.0362565889954566,0.0,0.69613,0.1005061347746169,31149.301101195764,3087.542771401468,0.0362565889954566,-1.0,-1.0,-1.0,0.0370259284973144,0.0625,0.1500000059604644,0.1624999940395355,-1.0,-1.0,0.1624999940395355
dataset/dalleimg/org/image_dall_3_4.jpg,52,0.1336633712053299,0.0,0.59256,0.0958069052221256,9754.59457579622,1902.150572997456,0.1336633712053299,-1.0,-1.0,-1.0,0.1384075880050659,0.1124999970197677,0.2874999940395355,0.2874999940395355,-1.0,-1.0,0.2874999940395355
dataset/dalleimg/org/image_dall_3_5.jpg,102,0.3364262878894806,0.0,0.591885,0.0613933933685943,23718.344820540253,3203.3956831267637,0.3364262878894806,-1.0,-1.0,-1.0,0.3364262878894806,0.2125000059604644,0.449999988079071,0.449999988079071,-1.0,-1.0,0.449999988079071
dataset/dalleimg/org/image_dall_3_6.jpg,66,0.0205659698694944,0.0,0.594874,0.0758265001760036,30036.62181351598,3851.372249412004,0.0205659698694944,-1.0,-1.0,-1.0,0.0357975773513317,0.050000000745058,0.1000000014901161,0.1124999970197677,-1.0,-1.0,0.1124999970197677
dataset/dalleimg/org/image_dall_3_7.jpg,20,0.0593900792300701,0.0,0.7874533333333334,0.1063481573011816,20679.407898900256,2747.5072271853423,0.0593900792300701,-1.0,-1.0,0.0,0.0813805311918258,0.0625,0.1624999940395355,0.1624999940395355,-1.0,0.0,0.2166666686534881
dataset/dalleimg/org/image_dall_3_8.jpg,108,0.7304989099502563,0.0,0.330985,0.1322864423809872,27083.304386563454,6287.47721747582,0.7304989099502563,-1.0,-1.0,-1.0,0.7304989099502563,0.3499999940395355,0.925000011920929,0.925000011920929,-1.0,-1.0,0.925000011920929
dataset/dalleimg/org/image_dall_3_9.jpg,23,0.4672562777996063,0.0,0.605532,0.0953400481669739,15416.409264627966,2795.431231175983,0.4672562777996063,-1.0,-1.0,-1.0,0.471410185098648,0.2374999970197677,0.550000011920929,0.5625,-1.0,-1.0,0.5625
