image_name,image,RS
dataset/origimg/org/image_open7.jpg,139,0.6048789458722716
dataset/origimg/org/image_open8.jpg,19,0.5967552654237551
dataset/origimg/org/image_top11.jpg,5,0.5819923509919007
dataset/origimg/org/image_top14.jpg,91,0.5854772688731547
dataset/origimg/org/image_top16.jpg,18,0.5978563138457353
dataset/origimg/org/image_open17.jpg,25,0.5534749367384268
dataset/origimg/org/image_top23.jpg,82,0.5875604984830515
dataset/origimg/org/image_open24.jpg,10,0.5920958820649559
dataset/origimg/org/image_open25.jpg,115,0.5213102214054214
dataset/origimg/org/image_top27.jpg,145,0.5876996703144689
dataset/origimg/org/image_top28.jpg,47,0.5967646112715077
dataset/origimg/org/image_top30.jpg,74,0.5886050751193134
dataset/origimg/org/image_top34.jpg,122,0.6025222329187478
dataset/origimg/org/image_top35.jpg,103,0.5983994156535097
dataset/origimg/org/image_open38.jpg,29,0.5940697951218814
dataset/origimg/org/image_open40.jpg,146,0.5845228206969652
dataset/origimg/org/image_top42.jpg,142,0.5381909846546183
dataset/origimg/org/image_open43.jpg,20,0.6017283152966202
dataset/origimg/org/image_top43.jpg,109,0.5238978022783517
dataset/origimg/org/image_open44.jpg,22,0.5030531066630883
dataset/origimg/org/image_top45.jpg,41,0.5480799476179633
dataset/origimg/org/image_open45.jpg,8,0.5232321762723601
dataset/origimg/org/image_open46.jpg,86,0.5783837573063975
dataset/origimg/org/image_top46.jpg,75,0.528927591136157
dataset/origimg/org/image_top47.jpg,61,0.5499798084443941
dataset/origimg/org/image_open47.jpg,134,0.5416689005606855
dataset/origimg/org/image_top48.jpg,96,0.5478829626795416
dataset/origimg/org/image_open48.jpg,67,0.5411461701608763
dataset/origimg/org/image_top49.jpg,6,0.5497434636663012
dataset/origimg/org/image_open49.jpg,108,0.5277085756205315
dataset/origimg/org/image_top50.jpg,79,0.5704629251899263
dataset/origimg/org/image_open50.jpg,51,0.5069818628674349
dataset/origimg/org/image_open51.jpg,125,0.5688263311069213
dataset/origimg/org/image_top51.jpg,72,0.540810798238652
dataset/origimg/org/image_open52.jpg,104,0.5660155681709718
dataset/origimg/org/image_top52.jpg,127,0.6007322286670205
dataset/origimg/org/image_top53.jpg,143,0.5849971861596683
dataset/origimg/org/image_open53.jpg,92,0.5197234894312196
dataset/origimg/org/image_top54.jpg,32,0.5430893261547032
dataset/origimg/org/image_open54.jpg,63,0.5267169201457713
dataset/origimg/org/image_top55.jpg,30,0.5367527788186714
dataset/origimg/org/image_top56.jpg,62,0.5436660707202781
dataset/origimg/org/image_open56.jpg,2,0.49479143650449775
dataset/origimg/org/image_top57.jpg,33,0.5975412832552034
dataset/origimg/org/image_top58.jpg,39,0.5317657109074249
dataset/origimg/org/image_open58.jpg,37,0.5932049241979429
dataset/origimg/org/image_top62.jpg,132,0.6013095606322957
dataset/origimg/org/image_top88.jpg,77,0.5477087650764071
dataset/origimg/org/image_top96.jpg,55,0.5937936265094832
dataset/origimg/org/image_top102.jpg,68,0.5993848470213466
dataset/origimg/org/image_top113.jpg,141,0.5755208200629757
dataset/origimg/org/image_top120.jpg,40,0.5705003143279234
dataset/origimg/org/image_top133.jpg,152,0.5998538735941213
dataset/origimg/org/image_top141.jpg,9,0.6054465968692492
dataset/origimg/org/image_top145.jpg,116,0.5478561439683702
dataset/origimg/org/image_top148.jpg,15,0.597253720197769
dataset/origimg/org/image_top156.jpg,144,0.594619466069058
dataset/origimg/org/image_top158.jpg,14,0.6000767395239036
dataset/origimg/org/image_top175.jpg,35,0.6032215295660753
dataset/origimg/org/image_top179.jpg,117,0.6010293575243235
dataset/origimg/org/image_top184.jpg,76,0.5986121602796256
dataset/origimg/org/image_top187.jpg,93,0.5056692992798174
dataset/origimg/org/image_top189.jpg,131,0.5596049950289486
dataset/origimg/org/image_top190.jpg,99,0.5665677292148034
dataset/origimg/org/image_top197.jpg,149,0.5499926953882316
dataset/origimg/org/image_top198.jpg,98,0.5959854927077997
dataset/origimg/org/image_top200.jpg,89,0.5778101510473138
dataset/origimg/org/image_top210.jpg,107,0.5928663485680389
dataset/origimg/org/image_top213.jpg,100,0.5932873302916082
dataset/origimg/org/image_top233.jpg,36,0.5852747933211712
dataset/origimg/org/image_top240.jpg,26,0.522340418976522
dataset/origimg/org/image_top241.jpg,28,0.5976022548640088
dataset/origimg/org/image_top245.jpg,48,0.6025549362781419
dataset/origimg/org/image_top246.jpg,1,0.591729934795048
dataset/origimg/org/image_top255.jpg,78,0.5901301105054401
dataset/origimg/org/image_top263.jpg,110,0.6023444476149886
dataset/origimg/org/image_top267.jpg,24,0.5375355965415538
dataset/origimg/org/image_top274.jpg,7,0.5910119530879901
dataset/origimg/org/image_top285.jpg,11,0.5790365771854018
dataset/origimg/org/image_top287.jpg,12,0.5951050080845554
dataset/origimg/org/image_top295.jpg,118,0.5402021928534828
dataset/origimg/org/image_top297.jpg,136,0.6008002042275111
dataset/origimg/org/image_top303.jpg,135,0.5650786391688761
dataset/origimg/org/image_top305.jpg,151,0.6002843684622329
dataset/origimg/org/image_top306.jpg,105,0.5665374741171199
dataset/origimg/org/image_top309.jpg,94,0.5961339825743519
dataset/origimg/org/image_top317.jpg,101,0.5999406683557119
dataset/origimg/org/image_top318.jpg,119,0.5775840324872447
dataset/origimg/org/image_top319.jpg,31,0.5785584493104894
dataset/origimg/org/image_top325.jpg,45,0.5987959380529472
dataset/origimg/org/image_top326.jpg,84,0.5439344893625787
dataset/origimg/org/image_top339.jpg,102,0.600363483022861
dataset/origimg/org/image_top348.jpg,126,0.5976716826821742
dataset/origimg/org/image_top353.jpg,147,0.5886401981513448
dataset/origimg/org/image_top358.jpg,43,0.5928130214907049
dataset/origimg/org/image_top365.jpg,83,0.5946818023167492
dataset/origimg/org/image_top371.jpg,138,0.5304640569066679
dataset/origimg/org/image_top382.jpg,81,0.5989231650111065
dataset/origimg/org/image_top402.jpg,27,0.5585378603423882
dataset/origimg/org/image_top409.jpg,111,0.5237873421317253
dataset/origimg/org/image_top411.jpg,71,0.5995148649679877
dataset/origimg/org/image_top419.jpg,53,0.5404704118604625
dataset/origimg/org/image_top420.jpg,57,0.5317498173340651
dataset/origimg/org/image_top427.jpg,65,0.5543630938571754
dataset/origimg/org/image_top432.jpg,80,0.5288255899415573
dataset/origimg/org/image_top442.jpg,38,0.5823693501321687
dataset/origimg/org/image_top447.jpg,70,0.5607737980611985
dataset/origimg/org/image_top448.jpg,85,0.5561034543870009
dataset/origimg/org/image_top453.jpg,64,0.5517336653564661
dataset/origimg/org/image_top457.jpg,148,0.5616648434476023
dataset/origimg/org/image_top458.jpg,87,0.5409379161973263
dataset/origimg/org/image_top467.jpg,95,0.5597182136393278
dataset/origimg/org/image_top468.jpg,21,0.566665098340916
dataset/origimg/org/image_top474.jpg,49,0.5468995271910749
dataset/origimg/org/image_top482.jpg,88,0.5487791966240313
dataset/origimg/org/image_top484.jpg,90,0.6014234696000339
dataset/origimg/org/image_top495.jpg,106,0.5522938376171334
dataset/origimg/org/image_top499.jpg,140,0.5928293826693888
dataset/origimg/org/image_top506.jpg,124,0.5467389483161579
dataset/origimg/org/image_top514.jpg,123,0.538435535027814
dataset/origimg/org/image_top523.jpg,0,0.5989398578839837
dataset/origimg/org/image_top529.jpg,4,0.5901890113713837
dataset/origimg/org/image_top531.jpg,58,0.534694058232321
dataset/origimg/org/image_top535.jpg,17,0.5604033174129673
dataset/origimg/org/image_top543.jpg,60,0.5265963624486927
dataset/origimg/org/image_top549.jpg,42,0.5903330356284089
dataset/origimg/org/image_top552.jpg,46,0.5472715645433522
dataset/origimg/org/image_top557.jpg,56,0.5978405463688172
dataset/origimg/org/image_top568.jpg,73,0.5131529616900927
dataset/origimg/org/image_top579.jpg,44,0.5395619379749022
dataset/origimg/org/image_top583.jpg,3,0.5203874570109831
dataset/origimg/org/image_top586.jpg,137,0.5352572137323857
dataset/origimg/org/image_top587.jpg,69,0.5104776356692994
dataset/origimg/org/image_top597.jpg,50,0.5576698971255272
dataset/origimg/org/image_top600.jpg,113,0.5591179511291122
