image_name,image,RS
dataset/sdimg/org/image_stable_diffusion_0.jpg,85,0.6062002136423714
dataset/sdimg/org/image_stable_diffusion_1.jpg,145,0.6055320195578588
dataset/sdimg/org/image_stable_diffusion_2.jpg,82,0.60146559608454
dataset/sdimg/org/image_stable_diffusion_3.jpg,70,0.5905760459239883
dataset/sdimg/org/image_stable_diffusion_4.jpg,17,0.6002983737177456
dataset/sdimg/org/image_stable_diffusion_5.jpg,11,0.5903141669862068
dataset/sdimg/org/image_stable_diffusion_6.jpg,79,0.6133809981744942
dataset/sdimg/org/image_stable_diffusion_7.jpg,39,0.6022835185065354
dataset/sdimg/org/image_stable_diffusion_8.jpg,12,0.6072307516585762
dataset/sdimg/org/image_stable_diffusion_9.jpg,1,0.5976365213751025
dataset/sdimg/org/image_stable_diffusion_10.jpg,131,0.5902914454298467
dataset/sdimg/org/image_stable_diffusion_11.jpg,121,0.5848665986161168
dataset/sdimg/org/image_stable_diffusion_12.jpg,27,0.6155480072293644
dataset/sdimg/org/image_stable_diffusion_13.jpg,7,0.6032867411489434
dataset/sdimg/org/image_stable_diffusion_14.jpg,33,0.5641066306180044
dataset/sdimg/org/image_stable_diffusion_15.jpg,130,0.5948840836624065
dataset/sdimg/org/image_stable_diffusion_16.jpg,29,0.6009923534908475
dataset/sdimg/org/image_stable_diffusion_17.jpg,62,0.5953905341418262
dataset/sdimg/org/image_stable_diffusion_18.jpg,32,0.6153639750934847
dataset/sdimg/org/image_stable_diffusion_19.jpg,107,0.5961874675479402
dataset/sdimg/org/image_stable_diffusion_20.jpg,141,0.6077707245040882
dataset/sdimg/org/image_stable_diffusion_21.jpg,134,0.5807721282656084
dataset/sdimg/org/image_stable_diffusion_22.jpg,24,0.6044594803970901
dataset/sdimg/org/image_stable_diffusion_23.jpg,103,0.5878313209639134
dataset/sdimg/org/image_stable_diffusion_24.jpg,112,0.6089455481131755
dataset/sdimg/org/image_stable_diffusion_25.jpg,115,0.6129330166955699
dataset/sdimg/org/image_stable_diffusion_26.jpg,128,0.5949968309571585
dataset/sdimg/org/image_stable_diffusion_27.jpg,34,0.6051392893729385
dataset/sdimg/org/image_stable_diffusion_28.jpg,6,0.5580784853857407
dataset/sdimg/org/image_stable_diffusion_29.jpg,109,0.598065661959286
dataset/sdimg/org/image_stable_diffusion_30.jpg,43,0.6047131704736037
dataset/sdimg/org/image_stable_diffusion_31.jpg,142,0.6077507685013486
dataset/sdimg/org/image_stable_diffusion_32.jpg,119,0.6034800850890087
dataset/sdimg/org/image_stable_diffusion_33.jpg,44,0.6333851425157604
dataset/sdimg/org/image_stable_diffusion_34.jpg,46,0.605057700607451
dataset/sdimg/org/image_stable_diffusion_35.jpg,0,0.597827703819313
dataset/sdimg/org/image_stable_diffusion_36.jpg,96,0.6010460978082598
dataset/sdimg/org/image_stable_diffusion_37.jpg,77,0.6065032538698713
dataset/sdimg/org/image_stable_diffusion_38.jpg,30,0.6061161809018136
dataset/sdimg/org/image_stable_diffusion_39.jpg,8,0.6065865794860851
dataset/sdimg/org/image_stable_diffusion_40.jpg,106,0.6068828051099371
dataset/sdimg/org/image_stable_diffusion_41.jpg,127,0.5616869375689194
dataset/sdimg/org/image_stable_diffusion_42.jpg,19,0.6067002883067143
dataset/sdimg/org/image_stable_diffusion_43.jpg,38,0.5841929605210308
dataset/sdimg/org/image_stable_diffusion_44.jpg,137,0.6055811352934889
dataset/sdimg/org/image_stable_diffusion_45.jpg,64,0.6081275951867043
dataset/sdimg/org/image_stable_diffusion_46.jpg,61,0.615057049577598
dataset/sdimg/org/image_stable_diffusion_47.jpg,150,0.607845467304055
dataset/sdimg/org/image_stable_diffusion_48.jpg,139,0.6205892642096527
dataset/sdimg/org/image_stable_diffusion_49.jpg,147,0.6090780148569508
dataset/sdimg/org/image_stable_diffusion_50.jpg,110,0.5996212735486978
dataset/sdimg/org/image_stable_diffusion_51.jpg,52,0.5912940149359358
dataset/sdimg/org/image_stable_diffusion_52.jpg,20,0.6069718920148954
dataset/sdimg/org/image_stable_diffusion_53.jpg,23,0.563858081478465
dataset/sdimg/org/image_stable_diffusion_54.jpg,16,0.591051998504531
dataset/sdimg/org/image_stable_diffusion_55.jpg,133,0.6051373063301304
dataset/sdimg/org/image_stable_diffusion_56.jpg,140,0.6502296802159886
dataset/sdimg/org/image_stable_diffusion_57.jpg,113,0.6046940802007976
dataset/sdimg/org/image_stable_diffusion_58.jpg,73,0.6076610174969799
dataset/sdimg/org/image_stable_diffusion_59.jpg,41,0.6135971799329536
dataset/sdimg/org/image_stable_diffusion_60.jpg,148,0.6055273544554806
dataset/sdimg/org/image_stable_diffusion_61.jpg,78,0.6041944764609819
dataset/sdimg/org/image_stable_diffusion_62.jpg,81,0.6084792658741537
dataset/sdimg/org/image_stable_diffusion_63.jpg,94,0.6044989333838506
dataset/sdimg/org/image_stable_diffusion_64.jpg,116,0.5972225320535396
dataset/sdimg/org/image_stable_diffusion_65.jpg,80,0.6040255478692973
dataset/sdimg/org/image_stable_diffusion_66.jpg,28,0.6032825833112418
dataset/sdimg/org/image_stable_diffusion_67.jpg,37,0.6104052559533755
dataset/sdimg/org/image_stable_diffusion_68.jpg,25,0.6103785642322743
dataset/sdimg/org/image_stable_diffusion_69.jpg,98,0.595171428032744
dataset/sdimg/org/image_stable_diffusion_70.jpg,67,0.6006982748037275
dataset/sdimg/org/image_stable_diffusion_71.jpg,83,0.6129227853058202
dataset/sdimg/org/image_stable_diffusion_72.jpg,143,0.6066828340451917
dataset/sdimg/org/image_stable_diffusion_73.jpg,75,0.606772464358053
dataset/sdimg/org/image_stable_diffusion_74.jpg,129,0.6050602663126413
dataset/sdimg/org/image_stable_diffusion_75.jpg,55,0.6086901922830767
dataset/sdimg/org/image_stable_diffusion_76.jpg,91,0.6078126436858055
dataset/sdimg/org/image_stable_diffusion_77.jpg,90,0.6003091004659045
dataset/sdimg/org/image_stable_diffusion_78.jpg,49,0.6066703209350885
dataset/sdimg/org/image_stable_diffusion_79.jpg,31,0.5953245624523084
dataset/sdimg/org/image_stable_diffusion_80.jpg,92,0.6090763784893694
dataset/sdimg/org/image_stable_diffusion_81.jpg,26,0.6059174363561846
dataset/sdimg/org/image_stable_diffusion_82.jpg,18,0.6191247744512453
dataset/sdimg/org/image_stable_diffusion_83.jpg,57,0.6056851234412788
dataset/sdimg/org/image_stable_diffusion_84.jpg,125,0.5968161650326792
dataset/sdimg/org/image_stable_diffusion_85.jpg,72,0.6082426286556025
dataset/sdimg/org/image_stable_diffusion_86.jpg,102,0.6049793849886679
dataset/sdimg/org/image_stable_diffusion_87.jpg,15,0.6064207922239926
dataset/sdimg/org/image_stable_diffusion_88.jpg,13,0.6119373094719636
dataset/sdimg/org/image_stable_diffusion_89.jpg,68,0.6076373877345439
dataset/sdimg/org/image_stable_diffusion_90.jpg,76,0.6090748978876936
dataset/sdimg/org/image_stable_diffusion_91.jpg,132,0.5771120039491475
dataset/sdimg/org/image_stable_diffusion_93.jpg,149,0.6315637048279232
dataset/sdimg/org/image_stable_diffusion_94.jpg,4,0.6011129633839394
dataset/sdimg/org/image_stable_diffusion_95.jpg,151,0.6005867076458561
dataset/sdimg/org/image_stable_diffusion_96.jpg,53,0.6065192370476356
dataset/sdimg/org/image_stable_diffusion_97.jpg,105,0.6201345185211852
dataset/sdimg/org/image_stable_diffusion_98.jpg,135,0.6030360487659091
dataset/sdimg/org/image_stable_diffusion_99.jpg,144,0.6179845891383935
dataset/sdimg/org/image_stable_diffusion_100.jpg,54,0.5924790640576265
dataset/sdimg/org/image_stable_diffusion_101.jpg,97,0.6083742711237298
dataset/sdimg/org/image_stable_diffusion_102.jpg,138,0.5660776635011174
dataset/sdimg/org/image_stable_diffusion_103.jpg,63,0.6047381615075075
dataset/sdimg/org/image_stable_diffusion_104.jpg,59,0.6099982542877733
dataset/sdimg/org/image_stable_diffusion_105.jpg,123,0.6021897317465833
dataset/sdimg/org/image_stable_diffusion_106.jpg,117,0.6139597498595977
dataset/sdimg/org/image_stable_diffusion_107.jpg,36,0.6053839683970473
dataset/sdimg/org/image_stable_diffusion_108.jpg,2,0.5640696371898426
dataset/sdimg/org/image_stable_diffusion_109.jpg,101,0.6083063698838015
dataset/sdimg/org/image_stable_diffusion_110.jpg,40,0.6025765942933818
dataset/sdimg/org/image_stable_diffusion_111.jpg,95,0.5948309337672857
dataset/sdimg/org/image_stable_diffusion_112.jpg,87,0.5625820987418316
dataset/sdimg/org/image_stable_diffusion_113.jpg,58,0.5657962575610972
dataset/sdimg/org/image_stable_diffusion_114.jpg,88,0.6163735673729537
dataset/sdimg/org/image_stable_diffusion_115.jpg,108,0.5940226710269234
dataset/sdimg/org/image_stable_diffusion_116.jpg,84,0.5907434734566274
dataset/sdimg/org/image_stable_diffusion_117.jpg,120,0.5930011963805273
dataset/sdimg/org/image_stable_diffusion_118.jpg,60,0.6067356245647979
dataset/sdimg/org/image_stable_diffusion_119.jpg,86,0.6074245228639903
